id,lat,long,type,adress,total_volume,free_volume,purpose
9076606253,59.9929770,29.7880960,outpost,"Ozon, 1/16, улица Комсомола, Кронштадт, Санкт-Петербург, Северо-Западный федеральный округ, 197762, Россия",268,165,Ozon
9076606254,59.8469491,30.3224507,outpost,"220, Московский проспект, Средняя Рогатка, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196066, Россия",361,202,Ozon
9076606292,59.9681739,30.4291407,outpost,"Ozon, 23, улица Маршала Тухачевского, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195253, Россия",388,262,Ozon
9076606293,60.0987012,30.2024051,outpost,"47, проспект Урицкого, Левашово, Санкт-Петербург, Северо-Западный федеральный округ, 194361, Россия",255,210,Ozon
9076606405,60.0111682,30.2470136,outpost,"ТЦ Космос, 5 к2, проспект Авиаконструкторов, Озеро Долгое, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197372, Россия",441,192,Ozon
9076606455,59.9934521,30.3596100,outpost,"Ozon, 9 литТ, Политехническая улица, Кушелевка, округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 194153, Россия",280,153,Ozon
9076606473,59.8591723,30.2345198,outpost,"26/16, улица Маршала Казакова, округ Красненькая речка, Санкт-Петербург, Северо-Западный федеральный округ, 198302, Россия",341,211,Ozon
9076606511,59.9008190,29.8192660,outpost,"6 к1, улица Жоры Антоненко, Мартышкино, Ломоносов, Санкт-Петербург, Северо-Западный федеральный округ, 198411, Россия",351,177,Ozon
9076606520,60.0244554,30.3269675,outpost,"81, проспект Тореза, Поклонная гора, округ Светлановское, Санкт-Петербург, Северо-Западный федеральный округ, 194214, Россия",212,183,Ozon
9076606534,60.0793970,30.2588340,outpost,"Ozon, 9, Хабаровская улица, Михайловка, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194362, Россия",387,281,Ozon
9076606539,60.0267295,30.2548403,outpost,"Ozon, 34, Парашютная улица, округ Юнтолово, Санкт-Петербург, Северо-Западный федеральный округ, 197371, Россия",412,211,Ozon
9076606596,59.8386176,30.1743472,outpost,"17, улица Партизана Германа, Лигово, округ Урицк, Санкт-Петербург, Северо-Западный федеральный округ, 198334, Россия",431,283,Ozon
9076606670,59.8320150,30.3488900,outpost,"Ozon, 101 литБ, улица Ленсовета, Средняя Рогатка, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 198142, Россия",461,184,Ozon
9076606674,59.8297130,30.4242750,outpost,"Ozon, 156 к2, Бухарестская улица, Александровский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192289, Россия",338,199,Ozon
9076606710,59.8521237,30.1577014,outpost,"8А, улица Катерников, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198335, Россия",397,149,Ozon
9076606729,59.8648930,30.3854719,outpost,"33 к1, Бухарестская улица, округ № 72, Санкт-Петербург, Северо-Западный федеральный округ, 192238, Россия",368,92,Ozon
9076606732,59.9776880,30.4232520,outpost,"37 к2, Пискарёвский проспект, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195067, Россия",490,284,Ozon
9076606735,60.1496434,30.0146907,outpost,"Ozon, Александровское шоссе, Дюны, Белоостров, Санкт-Петербург, Северо-Западный федеральный округ, 197730, Россия",421,311,Ozon
9076606756,59.9285763,30.3453970,outpost,"30, улица Рубинштейна, Владимирский округ, Санкт-Петербург, Северо-Западный федеральный округ, 191002, Россия",430,228,Ozon
9076606789,59.9973820,30.3039460,outpost,"Ozon, 9 к2, Коломяжский проспект, Комендантский аэродром, округ Комендантский аэродром, Санкт-Петербург, Северо-Западный федеральный округ, 197348, Россия",256,189,Ozon
9076606799,59.9456675,30.2403027,outpost,"ЖК «Смоленский», 23 к2, улица Беринга, Васильевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 199406, Россия",491,342,Ozon
9076606819,59.7461004,30.6093371,outpost,"Ozon, 1/13, Тверская улица, Простоквашино, Колпино, Санкт-Петербург, Северо-Западный федеральный округ, 196655, Россия",455,404,Ozon
9076606834,59.9141840,30.3962790,outpost,"Ozon, 7, улица Профессора Качалова, Стеклянный городок, округ Невская застава, Санкт-Петербург, Северо-Западный федеральный округ, 193019, Россия",302,240,Ozon
9076606835,60.0070190,30.2831160,outpost,"21, Серебристый бульвар, Комендантский аэродром, округ Комендантский аэродром, Санкт-Петербург, Северо-Западный федеральный округ, 197341, Россия",329,224,Ozon
9076606868,60.0002980,30.2879070,outpost,"7 к2, Богатырский проспект, Комендантский аэродром, округ Комендантский аэродром, Санкт-Петербург, Северо-Западный федеральный округ, 197348, Россия",254,154,Ozon
9076606967,59.8524480,30.2429330,outpost,"Ozon, Ленинский проспект, Дачное, округ Дачное, Санкт-Петербург, Северо-Западный федеральный округ, 198207, Россия",304,199,Ozon
9076606987,59.8897066,30.4303238,outpost,"4, улица Крупской, Ивановский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192029, Россия",163,100,Ozon
9076607020,59.9554162,30.3278238,outpost,"Ozon, 10А, Мичуринская улица, Петроградская сторона, Посадский округ, Санкт-Петербург, Северо-Западный федеральный округ, 197046, Россия",368,274,Ozon
9076607037,59.7569354,30.4711363,outpost,"Ozon, 23 с1, Ленсоветовское, Ленсоветовский, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196627, Россия",376,277,Ozon
9076607148,60.1057830,29.9740830,outpost,"Ozon, 352, Приморское шоссе, Сестрорецк, Санкт-Петербург, Северо-Западный федеральный округ, 197706, Россия",364,263,Ozon
9076607191,60.0664950,30.3090100,outpost,"7, Суздальский проспект, 1-е Парголово, округ Шувалово-Озерки, Санкт-Петербург, Северо-Западный федеральный округ, 194355, Россия",395,269,Ozon
9076607199,60.0314581,30.2333236,outpost,"Ozon, 55 к1 с1, Комендантский проспект, Малая Каменка, округ Коломяги, Санкт-Петербург, Северо-Западный федеральный округ, 197350, Россия",130,47,Ozon
9076607206,59.9822122,30.3944331,outpost,"Ozon, 64 к2, Кондратьевский проспект, Полюстрово, округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 195271, Россия",232,125,Ozon
9076607295,59.8502862,30.0535432,outpost,"Ozon, 3, Почтовый переулок, Стрельна, Санкт-Петербург, Северо-Западный федеральный округ, 198515, Россия",446,357,Ozon
9076607307,60.0490610,30.3506000,outpost,"35, проспект Просвещения, Шувалово-Озерки, округ Сергиевское, Санкт-Петербург, Северо-Западный федеральный округ, 194295, Россия",316,213,Ozon
9076607319,59.9537452,30.2420327,outpost,"28, проспект КИМа, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199155, Россия",338,235,Ozon
9076607322,59.9849040,30.4074310,outpost,"16, Сибирская улица, Пискарёвка, округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 195271, Россия",445,293,Ozon
9076607540,59.8113100,30.3615870,outpost,"6, Вилеровский переулок, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196626, Россия",464,406,Ozon
9076607570,59.9473735,30.2240645,outpost,"Ozon, Новосмоленская набережная, Морской, округ Морской, Санкт-Петербург, Северо-Западный федеральный округ, 199397, Россия",245,163,Ozon
9076607573,60.0744680,30.3351805,outpost,"5, улица Валерия Гаврилина, Торфяное, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194362, Россия",469,247,Ozon
9076607634,60.0198240,30.2699410,outpost,"25 к2, Парашютная улица, округ Юнтолово, Санкт-Петербург, Северо-Западный федеральный округ, 197349, Россия",171,106,Ozon
9076607704,59.8318610,30.3632390,outpost,"ТЦ Дунай, 27 к1, Дунайский проспект, округ Гагаринское, Санкт-Петербург, Северо-Западный федеральный округ, 196142, Россия",381,203,Ozon
9076607730,59.9861328,29.7838631,outpost,"Ozon, 5, Петровская улица, Кронштадт, Санкт-Петербург, Северо-Западный федеральный округ, 197762, Россия",632,372,Ozon
9076607825,59.8986480,30.4742020,outpost,"32 к1, Искровский проспект, Весёлый Посёлок, округ № 54, Санкт-Петербург, Северо-Западный федеральный округ, 192320, Россия",640,517,Ozon
9076607837,59.7342984,30.0805333,outpost,"Ozon, 21, улица Лермонтова, Красное Село, Санкт-Петербург, Северо-Западный федеральный округ, 198320, Россия",223,121,Ozon
9076607838,59.8842970,30.4862344,outpost,"87, Народная улица, Сосновка, Народный округ, Санкт-Петербург, Северо-Западный федеральный округ, 193315, Россия",338,212,Ozon
9076607856,59.8103330,30.5805120,outpost,"Ozon, 19 к3, Центральная улица, Металлострой, Санкт-Петербург, Северо-Западный федеральный округ, 196641, Россия",241,177,Ozon
9076607927,59.9482332,30.4107115,outpost,"9, Большеохтинский проспект, Большая Охта, округ Большая Охта, Санкт-Петербург, Северо-Западный федеральный округ, 195027, Россия",439,200,Ozon
9076607969,59.8217124,30.3260905,outpost,"Ozon, 36 к5, Пулковское шоссе, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196158, Россия",363,207,Ozon
9076608016,59.8664752,30.1761201,outpost,"Ozon, 70 к1 с1, улица Маршала Казакова, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198335, Россия",351,212,Ozon
9076608145,59.8546830,30.1865056,outpost,"Ozon, 22 к1, проспект Кузнецова, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198328, Россия",420,297,Ozon
9076608317,59.8654114,30.3708377,outpost,"17 к3, Будапештская улица, округ Купчино, Санкт-Петербург, Северо-Западный федеральный округ, 192212, Россия",235,95,Ozon
9076608340,59.9174700,30.4900870,outpost,"Социально-культурный центр ""Буревестник"", 38, улица Подвойского, округ Оккервиль, Санкт-Петербург, Северо-Западный федеральный округ, 193312, Россия",312,220,Ozon
9076608349,60.0528190,30.3592370,outpost,"43/14, проспект Художников, Парнас, округ Сергиевское, Санкт-Петербург, Северо-Западный федеральный округ, 194352, Россия",383,158,Ozon
9076608417,60.0594527,30.3086910,outpost,"23 к2, Выборгское шоссе, 1-е Парголово, округ Шувалово-Озерки, Санкт-Петербург, Северо-Западный федеральный округ, 194355, Россия",252,156,Ozon
9076608422,60.0170947,30.3083637,outpost,"ЖК «Северная корона», 32, Фермское шоссе, Коломяги, округ Коломяги, Санкт-Петербург, Северо-Западный федеральный округ, 197341, Россия",436,307,Ozon
9076608426,59.8462108,30.4863149,outpost,"138 к2, проспект Обуховской Обороны, Мурзинка, округ Рыбацкое, Санкт-Петербург, Северо-Западный федеральный округ, 192076, Россия",327,245,Ozon
9076608437,60.0043529,30.2234852,outpost,"34, Яхтенная улица, Северо-Приморская часть, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197082, Россия",217,129,Ozon
9076608440,59.9853810,30.3358430,outpost,"75, Большой Сампсониевский проспект, Выборгская сторона, округ Сампсониевское, Санкт-Петербург, Северо-Западный федеральный округ, 194100, Россия",397,231,Ozon
9076608453,59.8340690,30.2165008,outpost,"1 к2, улица Солдата Корзуна, Ульянка, округ Ульянка, Санкт-Петербург, Северо-Западный федеральный округ, 198260, Россия",314,244,Ozon
9076608458,59.9782388,30.3165069,outpost,"Ozon, 18 с1, Аптекарская набережная, округ Аптекарский остров, Санкт-Петербург, Северо-Западный федеральный округ, 197022, Россия",353,156,Ozon
9076608466,59.9092574,30.4536805,outpost,"5/6, улица Белышева, Клочки, Невский округ, Санкт-Петербург, Северо-Западный федеральный округ, 193318, Россия",403,287,Ozon
9076608479,60.0039125,30.2416271,outpost,"Ozon, 35 к1, Богатырский проспект, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197372, Россия",346,257,Ozon
9076608487,60.0340653,30.3226116,outpost,"1, улица Сикейроса, округ Сосновское, Санкт-Петербург, Северо-Западный федеральный округ, 194354, Россия",478,159,Ozon
9076608496,59.9043297,30.2903876,outpost,"Ozon, 13, улица Шкапина, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198095, Россия",388,221,Ozon
9076608499,59.9142877,30.3223649,outpost,"15, Бронницкая улица, округ Семёновский, Санкт-Петербург, Северо-Западный федеральный округ, 190013, Россия",401,262,Ozon
9076608500,60.0375818,30.2272806,outpost,"Ozon, 20 к1, Плесецкая улица, Малая Каменка, округ Коломяги, Санкт-Петербург, Северо-Западный федеральный округ, 197350, Россия",319,115,Ozon
9076608501,59.8370500,30.1103340,outpost,"171 к2, проспект Ветеранов, Новосергиево, округ Сосновая поляна, Санкт-Петербург, Северо-Западный федеральный округ, 198264, Россия",313,184,Ozon
9076608513,59.8323170,30.3392150,outpost,"ТЦ ""Торговый Двор"", 7А, Московское шоссе, Средняя Рогатка, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196153, Россия",271,177,Ozon
9076608523,59.8667324,30.1595870,outpost,"Ozon, 56, Ленинский проспект, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198335, Россия",180,140,Ozon
9076608532,59.9267730,30.3479566,outpost,"Ozon, Малая Московская улица, Владимирский округ, Санкт-Петербург, Северо-Западный федеральный округ, 191102, Россия",326,224,Ozon
9076608533,60.0320667,30.3467095,outpost,"20, Северный проспект, округ Сосновское, Санкт-Петербург, Северо-Западный федеральный округ, 194295, Россия",396,246,Ozon
9076608546,59.9993978,30.3598219,outpost,"ТК ""Клондайк"", 38, 2-й Муринский проспект, Лесной, округ Светлановское, Санкт-Петербург, Северо-Западный федеральный округ, 194021, Россия",462,343,Ozon
9076608551,59.9640600,30.4168300,outpost,"6 к1, Апрельская улица, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195176, Россия",204,158,Ozon
9076608557,60.0238230,30.2200360,outpost,"ЖК «Юнтоловская перспектива», 63 к1, Планерная улица, округ Юнтолово, Санкт-Петербург, Северо-Западный федеральный округ, 197373, Россия",378,242,Ozon
9076608578,59.9522302,30.2576324,outpost,"Ozon, 12 литБ, Железноводская улица, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199155, Россия",276,134,Ozon
9076608589,59.9605590,30.2274550,outpost,"Ozon, Морская набережная, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199058, Россия",155,105,Ozon
9076608590,60.0140572,30.2534884,outpost,"21 к1, Комендантский проспект, Озеро Долгое, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197371, Россия",244,115,Ozon
9076608592,59.8387645,30.3988883,outpost,"Ozon, 41 к2 литА, Будапештская улица, Балканский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192283, Россия",390,183,Ozon
9076608625,59.8599022,30.3655860,outpost,"Ozon, 26 к8, Белградская улица, округ Купчино, Санкт-Петербург, Северо-Западный федеральный округ, 192212, Россия",500,353,Ozon
9076608636,59.8503050,30.2569404,outpost,"Ozon, 34, улица Зины Портновой, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198207, Россия",331,255,Ozon
9076608647,59.7424970,30.4698390,outpost,"2 к1, Изборская улица, Славянка, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196634, Россия",319,198,Ozon
9076608653,59.8115539,30.2911535,outpost,"7 к1, Взлётная улица, Авиагородок, округ Пулковский меридиан, Санкт-Петербург, Северо-Западный федеральный округ, 196210, Россия",315,155,Ozon
9076608671,60.0404431,30.2196524,outpost,"Ozon, 66 к1, Комендантский проспект, Малая Каменка, округ Коломяги, Санкт-Петербург, Северо-Западный федеральный округ, 197373, Россия",227,169,Ozon
9076608673,59.8539852,30.3247665,outpost,"Ozon, 3, улица Типанова, Средняя Рогатка, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196066, Россия",352,230,Ozon
9076608674,59.8575063,30.3791687,outpost,"46, Будапештская улица, округ Купчино, Санкт-Петербург, Северо-Западный федеральный округ, 192071, Россия",399,288,Ozon
9076608677,60.0752348,30.3394720,outpost,"Ozon, 8, улица Фёдора Абрамова, Торфяное, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194362, Россия",492,319,Ozon
9076608679,59.9282956,30.2608402,outpost,"7, Косая линия, округ № 7, Санкт-Петербург, Северо-Западный федеральный округ, 199106, Россия",309,202,Ozon
9076608681,60.0279609,30.4577038,outpost,"5 к3 с1, улица Корнея Чуковского, МО Полюстрово, деревня Новая, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195113, Россия",422,283,Ozon
9076608684,59.8391360,30.1568120,outpost,"Ozon, 3 к1, улица Тамбасова, Сосновая Поляна, округ Сосновая поляна, Санкт-Петербург, Северо-Западный федеральный округ, 198329, Россия",543,370,Ozon
9076608685,59.9456272,30.2402839,outpost,"ЖК «Смоленский», 23 к2, улица Беринга, Васильевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 199406, Россия",358,223,Ozon
9076608687,59.8280599,30.3258625,outpost,"20, Пулковское шоссе, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196158, Россия",537,274,Ozon
9076608692,59.9571468,30.2287396,outpost,"Ozon, 44 к1, улица Кораблестроителей, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199397, Россия",225,163,Ozon
9076608693,59.9462050,30.4683550,outpost,"20 к1, проспект Энтузиастов, округ Пороховые, Санкт-Петербург, Северо-Западный федеральный округ, 195279, Россия",314,248,Ozon
9076608700,59.8360150,30.5100090,outpost,"24к1, Шлиссельбургский проспект, Рыбацкое, округ Рыбацкое, Санкт-Петербург, Северо-Западный федеральный округ, 192076, Россия",304,191,Ozon
9076608707,60.0234070,30.2423840,outpost,"Ozon, 35 к1, Комендантский проспект, округ Юнтолово, Санкт-Петербург, Северо-Западный федеральный округ, 197371, Россия",401,258,Ozon
9076608709,59.9359160,30.2059010,outpost,"2 к1, бульвар Александра Грина, Морской, округ Морской, Санкт-Петербург, Северо-Западный федеральный округ, 199225, Россия",408,212,Ozon
9076608720,59.8485631,30.2673715,outpost,"17, бульвар Новаторов, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198215, Россия",476,232,Ozon
9076608722,59.9604943,30.2886093,outpost,"19, Большая Разночинная улица, Петроградская сторона, округ Чкаловское, Санкт-Петербург, Северо-Западный федеральный округ, 197110, Россия",421,248,Ozon
9076608725,60.0562440,30.3208330,outpost,"24/2, проспект Просвещения, 1-е Парголово, округ Шувалово-Озерки, Санкт-Петербург, Северо-Западный федеральный округ, 194358, Россия",419,276,Ozon
9076608740,59.9794118,30.5124262,outpost,"26 с1, Ковалёвская улица, Садоводство ""Земледельцы"", Ржевка, округ Ржевка, Санкт-Петербург, Северо-Западный федеральный округ, 195043, Россия",462,234,Ozon
9076608741,60.0209760,30.2795060,outpost,"Ozon, 10 к1, Репищева улица, округ Юнтолово, Санкт-Петербург, Северо-Западный федеральный округ, 197349, Россия",419,247,Ozon
9076608748,59.9374549,30.3835595,outpost,"Ozon, 23, улица Моисеенко, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 193144, Россия",314,170,Ozon
9076608749,60.0782359,30.3420174,outpost,"16 к1, улица Фёдора Абрамова, Торфяное, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194362, Россия",235,119,Ozon
9076608753,60.0089172,30.4117361,outpost,"41, проспект Науки, округ Гражданка, Санкт-Петербург, Северо-Западный федеральный округ, 195256, Россия",327,203,Ozon
9076608758,59.9677549,30.3006390,outpost,"Ozon, улица Всеволода Вишневского, Петроградская сторона, округ Чкаловское, Санкт-Петербург, Северо-Западный федеральный округ, 197022, Россия",562,332,Ozon
9076608768,59.9546141,30.4363507,outpost,"Ozon, 26, проспект Энергетиков, Большая Охта, округ Большая Охта, Санкт-Петербург, Северо-Западный федеральный округ, 195248, Россия",580,474,Ozon
9076608776,59.8868013,30.2676048,outpost,"Ozon, проспект Стачек, Нарвский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198097, Россия",350,146,Ozon
9076608778,60.0555943,30.3427416,outpost,"Ozon, 36 к3, улица Есенина, Шувалово-Озерки, округ Сергиевское, Санкт-Петербург, Северо-Западный федеральный округ, 194358, Россия",307,205,Ozon
9076608779,59.8798824,30.2675191,outpost,"14, улица Маршала Говорова, Автово, округ Автово, Санкт-Петербург, Северо-Западный федеральный округ, 198188, Россия",160,96,Ozon
9076608796,59.8673222,30.4142493,outpost,"Ozon, 48 к1, Софийская улица, округ № 72, Санкт-Петербург, Северо-Западный федеральный округ, 192236, Россия",388,220,Ozon
9076608802,60.0397000,30.3231180,outpost,"126 к1, проспект Энгельса, Озерки, округ Шувалово-Озерки, Санкт-Петербург, Северо-Западный федеральный округ, 194356, Россия",390,287,Ozon
9076608809,60.0910110,29.9535580,outpost,"24, улица Токарева, Канонерка, Разлив, Сестрорецк, Санкт-Петербург, Северо-Западный федеральный округ, 197706, Россия",263,63,Ozon
9076608822,59.9727076,30.2710720,outpost,"Ozon, 11, Константиновский проспект, Острова, округ Чкаловское, Санкт-Петербург, Северо-Западный федеральный округ, 197110, Россия",452,316,Ozon
9076608849,59.8246788,30.3387049,outpost,"Ozon, 12 к2, Среднерогатская улица, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196158, Россия",216,139,Ozon
9076608851,60.0252943,30.2900630,outpost,"Ozon, Земский переулок, Коломяги, округ Коломяги, Санкт-Петербург, Северо-Западный федеральный округ, 197375, Россия",415,248,Ozon
9076608857,59.9025570,30.3227590,outpost,"Ozon, 5 к3, Киевская улица, Ближняя Рогатка, округ Московская застава, Санкт-Петербург, Северо-Западный федеральный округ, 196084, Россия",400,295,Ozon
9076608861,59.8416645,30.2079043,outpost,"Ozon, 54 к1, проспект Маршала Жукова, Ульянка, округ Ульянка, Санкт-Петербург, Северо-Западный федеральный округ, 198261, Россия",458,317,Ozon
9076608867,60.0929284,29.9615890,outpost,"Ozon, 5, улица Воскова, Канонерка, Курорт, Сестрорецк, Санкт-Петербург, Северо-Западный федеральный округ, 197706, Россия",246,194,Ozon
9076608874,59.8131644,30.3709450,outpost,"Ozon, 2, Вишерская улица, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196624, Россия",371,246,Ozon
9076608877,59.8541620,30.1460930,outpost,"5, улица Адмирала Трибуца, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198206, Россия",215,149,Ozon
9076608885,59.8080256,30.5691603,outpost,"3А, Школьная улица, Металлострой, Санкт-Петербург, Северо-Западный федеральный округ, 196641, Россия",280,207,Ozon
9076608889,59.7260060,30.4183210,outpost,"Ozon, 8, Ленинградская улица, Фридентальская Колония, Пушкин, Санкт-Петербург, Северо-Западный федеральный округ, 196608, Россия",276,125,Ozon
9076608902,59.8441991,30.4086864,outpost,"Ozon, 124/56, Бухарестская улица, Александровский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192284, Россия",439,269,Ozon
9076608906,59.9596171,30.4189261,outpost,"Ozon, 18, шоссе Революции, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195176, Россия",270,107,Ozon
9076608907,59.7316794,30.4015571,outpost,"46, Ленинградская улица, Пушкин, Санкт-Петербург, Северо-Западный федеральный округ, 196605, Россия",413,263,Ozon
9076608910,59.9748880,30.3866710,outpost,"115, проспект Металлистов, Полюстрово, Финляндский округ, Санкт-Петербург, Северо-Западный федеральный округ, 195197, Россия",406,307,Ozon
9076608921,59.8491909,30.0283384,outpost,"Ozon, 29, Львовская улица, Нойдорф, Стрельна, Санкт-Петербург, Северо-Западный федеральный округ, 195176, Россия",368,289,Ozon
9076608923,59.7318740,30.4686500,outpost,"Ozon, 63, Колпинское шоссе, Детскосельский, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196634, Россия",336,200,Ozon
9076608930,59.9253102,30.3838424,outpost,"Ozon, 3, улица Александра Невского, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191167, Россия",514,404,Ozon
9076608938,59.6834875,30.4347709,outpost,"20, Лебединая улица, Павловск, Санкт-Петербург, Северо-Западный федеральный округ, 196620, Россия",335,269,Ozon
9076608939,59.9991645,30.3480390,outpost,"Ozon, 11, Институтский проспект, Лесной, округ Светлановское, Санкт-Петербург, Северо-Западный федеральный округ, 194021, Россия",415,289,Ozon
9076608942,59.9381830,30.3629896,outpost,"Ozon, 18, улица Радищева, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191014, Россия",335,231,Ozon
9076608953,60.0243093,30.3950876,outpost,"ЖК «Северный венец», 19, улица Вавиловых, Гражданка, округ Академическое, Санкт-Петербург, Северо-Западный федеральный округ, 195257, Россия",496,364,Ozon
9076608956,59.7372460,30.6116710,outpost,"50, Тверская улица, Простоквашино, Колпино, Санкт-Петербург, Северо-Западный федеральный округ, 196655, Россия",305,182,Ozon
9076608959,59.9439978,30.3644943,outpost,"36, Кирочная улица, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191015, Россия",519,260,Ozon
9076608963,60.1096663,30.2573642,outpost,"Ozon, 16 к1, Приозерское шоссе, Осиновая Роща, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194362, Россия",300,191,Ozon
9076608972,59.9702181,30.4106310,outpost,"Ozon, 20, Пискарёвский проспект, Полюстрово, Финляндский округ, Санкт-Петербург, Северо-Западный федеральный округ, 195221, Россия",458,197,Ozon
9076608993,59.8642740,30.4044590,outpost,"52 к1, проспект Славы, округ № 72, Санкт-Петербург, Северо-Западный федеральный округ, 192241, Россия",311,258,Ozon
9076608996,59.9039383,30.4675341,outpost,"19 к1, Искровский проспект, Невский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192320, Россия",343,119,Ozon
9076609001,59.8552610,30.2041630,outpost,"Ozon, 87 к1, Ленинский проспект, Юго-Запад, округ Юго-Запад, Санкт-Петербург, Северо-Западный федеральный округ, 198332, Россия",228,124,Ozon
9076609015,59.9996191,30.3333995,outpost,"Ozon, 5, проспект Пархоменко, Лесной, округ Светлановское, Санкт-Петербург, Северо-Западный федеральный округ, 194156, Россия",322,214,Ozon
9076609016,59.7341430,30.5780520,outpost,"Ozon, улица Веры Слуцкой, Старый универсам, Колпино, Санкт-Петербург, Северо-Западный федеральный округ, 196657, Россия",262,94,Ozon
9076609018,59.9893607,30.2591640,outpost,"ТК Гулливер, 7 литБ, Торфяная дорога, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197372, Россия",217,107,Ozon
9076609020,60.0027102,30.2127001,outpost,"23 к1, Туристская улица, Северо-Приморская часть, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197082, Россия",414,235,Ozon
9076609021,59.8511012,30.2820593,outpost,"Ozon, 10, проспект Народного Ополчения, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198216, Россия",564,442,Ozon
9076609023,59.8526800,30.3587195,outpost,"34 к1, улица Типанова, округ Гагаринское, Санкт-Петербург, Северо-Западный федеральный округ, 196233, Россия",378,331,Ozon
9076609024,59.9503732,30.2338537,outpost,"Ozon, 49, Наличная улица, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199155, Россия",287,177,Ozon
9076609027,59.9958695,30.2157770,outpost,"Ozon, 19 к2, Мебельная улица, Северо-Приморская часть, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197345, Россия",266,130,Ozon
9076609033,59.8651110,30.1698570,outpost,"Ozon, 64 к1, Ленинский проспект, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198335, Россия",394,306,Ozon
9076609035,59.9877880,30.3946160,outpost,"10, Бестужевская улица, Кушелевка, округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 195271, Россия",402,287,Ozon
9076609037,59.9399710,30.2118440,outpost,"Ozon, Прибалтийская площадь, Морской, округ Морской, Санкт-Петербург, Северо-Западный федеральный округ, 199226, Россия",353,219,Ozon
